project_id,project_name,description,country_name,state_name,city_name,currency,budget_raw,budget_usd_clean,sector_main,project_type,is_infrastructure_project,is_megaproject,delivery_method,timestamp,timestamp_label,source,url,failed_or_problematic
137,Blivet Treatment Plant,"The project consists of adding a lift station and adding a new sewage treatment unit in the Town of Placentia.  The scope of the work includes installation of a Blivet 400 package treatment plant which is designed to accept raw sewage and produce a high quality final effluent without the need for auxiliary tankage or equipment. The project also includes a sewage lift station, 50 meters of sewage main pipe and 10 meters of forcemain. The project aims to make current flows meet discharge requirements as well as increasing the efficiency of the station. The project will benefit the community by increasing the Town’s ability to treat and manage wastewater",Canada,Newfoundland and Labrador,Unknown,CAD,663084.93,509346.69972471,"Water Supply And Storage, Waste Processing And Treatment, Government",Unknown,True,False,Unknown,2022-06-13,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
138,Windermere Fire Station 31,"A new fire station in the southwest quadrant of the city to serve Windermere.  The station is expected to be completed by 2023. A building permit was issued by the City of Edmonton for the project on July 12, 2021.",Canada,Alberta,Edmonton,CAD,21000000.0,16750145.9999999,"Commercial, Government",Unknown,True,False,Unknown,2021-01-01,extracted_timestamp,AlbertaProjects,https://majorprojects.alberta.ca/details/Windermere Fire Station 31/3612,0
139,2021 Poplar Lane Flood Repairs,Repair to three (3) areas of damaged pavement on Poplar Lane Road and related ditch work.,Canada,Alberta,Slave Lake,CAD,100980.0,77567.48406,"Commercial, Water Supply And Storage, Road, Waste Processing And Treatment, Government",Unknown,True,False,Unknown,2022-02-08,publish_date,DODGE,https://www.construction.com/projects/dr-202100722872-2021-poplar-lane-flood-repairs,0
140,Improving United Nations Peacekeeping Mandates,The project aims to increase the use of conflict analysis and strategic assessments in the United Nations peace operations mandate renewal decisions and to strengthen the capacity of the United Nations Special Committee on Peacekeeping through field visits.  Project activities include: (1) organizing analytical workshops for two United Nations peacekeeping missions with upcoming mandate renewals: Mali (MINUSMA) and South Sudan (UNMISS); and (2) developing a selection tool and deploying up to five delegates from the global south to attend the United Nations Special Committee on Peacekeeping annual visit in December 2019.,Canada,Unknown,Unknown,USD,228107.0,228107.0,Government,Unknown,False,False,Unknown,2019-10-10,extracted_timestamp,Quebec,https://w05.international.gc.ca/projectbrowser-banqueprojets/project-projet/details/P008189001,0
141,Distribution System Upgrade,Upgrades to the water distribution system from the Dutch Inn to the North River Bridge; on the Warren Grove Road.,Canada,Prince Edward Island,Unknown,CAD,900000.0,900000.0,"Water Supply And Storage, Road, Bridge, Government",Unknown,True,False,Unknown,2017-05-01,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
142,Repair of the roof of the D Wing,"This project aims to repair the roof of Wing D of the Centre d’hébergement et de soins de longue durée (CHSLD) of Rigaud, which is at the end of its useful life. The project will support pandemic response and economic recovery, notably by maintaining and upgrading health infrastructure.",Canada,Quebec,Unknown,CAD,295000.0,295000.0,Government,Unknown,True,False,Unknown,2021-04-19,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
143,Contract Services Septic Pump Out Parks,"The Special Areas Board requests proposals from contractors to provide septic pump out services to mainly Prairie Oasis Park (30km southeast of Hanna, AB) and Blood Indian Park (30km south of Youngstown, AB).",Canada,Alberta,Hanna,CAD,39000.0,29028.87,"Car Parking, Water Supply And Storage, Waste Processing And Treatment, Government, Automotive, Commercial",Unknown,True,False,Unknown,2024-03-04,publish_date,DODGE,https://www.construction.com/projects/dr-202400014119-contract-services-septic-pump-out-parks,0
144,Emergency Back-Up Power Supply,"The Recreation Centre will be wired to receive power from a portable generator. The work will involve installing a generator connection box, a three-phase transformer, a fused disconnect switch, a three-phase manual transfer switch and associated wiring. The project will support the continuity of municipal operations during an emergency and allow emergency shelter to be provided to residents.",Canada,Ontario,Unknown,CAD,100000.0,74433.0,"Government, Power Generation (Ccgt)",Unknown,True,False,Unknown,2023-09-30,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
145,CHSLD Nicolet - Reconstruction,"The Government of Quebec has announced the start of reconstruction work on the Nicolet Long-Term Care and Residential Care Centre (CHSLD) based on the concept of seniors' homes (MDA). The work, which is beginning on the grounds of the Benjamin-Victor-Rousselot CHSLD in the Rosemont La Petite-Patrie borough, is aimed at constructing a new building with a surface area of 30,998 square metres. The building will have seven floors and underground parking and will be located to the east of the exis...",Canada,Quebec,Montreal,CAD,24999999.0,18608249.25567,"Hospital, Car Parking, Commercial, Government, Residential, Automotive, Hotel",Unknown,True,False,Unknown,2024-07-09,publish_date,DODGE,https://www.construction.com/projects/dr-202100705092-chsld-nicolet-reconstruction,0
146,AZU Community Water System,"The Regional District of Fraser-Fort George (Regional District) invites tenders for construction and repair services for the Azu Community Water System which is located north of Prince George, BC near Azouetta Lake in the Pine Pass.",Canada,British Columbia,Victoria,CAD,2999999.0,2232989.25567,"Water Supply And Storage, Government, Commercial, Waste Processing And Treatment",Unknown,True,False,Unknown,2024-05-08,publish_date,DODGE,https://www.construction.com/projects/dr-202400178674-azu-community-water-system,0
147,Doncaster Outfall Gate Chamber Upgrades,"D3.1 The Work to be done under the Contract shall consist of structural modifications of the existing structure, removal and replacement of the existing slide and flap gates, installation of automation controls, PLC, instrumentation and electrical components D3.2 The major components of the Work are as follows: (a) Partial demolition of the existing gate chamber to facilitate the installation of a new slide gate; (b) Removal of the existing gates, including their thimbles; (c) Downstream exte...",Canada,Manitoba,Winnipeg,CAD,1369000.0,1018987.77,"Water Supply And Storage, Government, Road, Commercial, Waste Processing And Treatment, Power Generation (Ccgt)",Unknown,True,False,Unknown,2025-03-24,publish_date,DODGE,https://www.construction.com/projects/dr-202400096035-doncaster-outfall-gate-chamber-upgrades,0
148,2021 Henderson Highway Pavement Rehabilitation,SCOPE OF WORK D2.1 The Work to be done under the Contract shall consist of: (a) Pavement Rehabilitation (i) Southbound Henderson Highway from Leighton Avenue to McLeod Avenue D2.2 The major components of the Work are as follows: (a) Asphalt Resurfacing and Related Works (i) Planing of existing asphalt overlay; (ii) Full depth concrete repairs of existing slabs and joints; (iii) Slab renewals with full excavation; (iv) Sewer repairs; (v) Installation of catch pits and catch basins and connecti...,Canada,Manitoba,Winnipeg,CAD,961856.0,767201.353856,"Water Supply And Storage, Cement, Road, Waste Processing And Treatment, Car Parking, Government, Automotive, Commercial",Unknown,True,False,Unknown,2021-04-10,publish_date,DODGE,https://www.construction.com/projects/dr-202100537766-2021-henderson-highway-pavement-rehabilitation,0
149,Water and Wastewater Treatment Plant,"Provision of Engineering Services of Varying Disciplines Required for Water and Wastewater Treatment, Minor Capital and Capital Projects and Assignments",Canada,Ontario,Halton,CAD,749999.0,576109.481853,"Water Supply And Storage, Waste Processing And Treatment, Government, Commercial",Unknown,True,False,Unknown,2022-04-06,publish_date,DODGE,https://www.construction.com/projects/dr-202000531638-water-and-wastewater-treatment-plant,0
150,Drinking Water Production Plant Renovation,"Drawing on its experience acquired in the recent renovations of its three other drinking water production plants, the City of Gatineau is preparing to launch a call for tenders in March 2024 for the first batch of modernization work on its plant. Gatineau sector. The quality of drinking water in Gatineau is a priority. The City of Gatineau s treatment standards are among the highest and surpass the provincial standards of the Drinking Water Quality Regulation (RQEP). The first batch of work w...",Canada,Quebec,Gatineau,CAD,49999999.0,37216499.25567,"Government, Waste Processing And Treatment, Commercial, Water Supply And Storage",Unknown,True,False,Unknown,2024-10-10,publish_date,DODGE,https://www.construction.com/projects/dr-202400080797-drinking-water-production-plant-renovation,0
151,Permanent Repairs Utility & Maintenance Repairs,No Description,Canada,Ontario,Toronto,CAD,1180078.0,906473.375466,"Commercial, Car Parking, Power Transmission, Government, Automotive, Power Generation (Ccgt)",Unknown,True,False,Unknown,2022-07-12,publish_date,DODGE,https://www.construction.com/projects/dr-202200572044-permanent-repairs-utility-maintenance-repairs,0
152,Whistler - Sea to Sky Electric Vehicle Network Expansion,"The proposed project will expand the existing Sea-to-Sky Electric Vehicle Charging Network by adding approximately 28 dual-port Level-2 and 13 direct-current fast-charging (DCFC) stations and making necessary upgrades to the electrical grid to handle future charging demand. The project will increase access to clean energy transportation by providing 41 new electric vehicle charging stations. The project is a partnership between the Resort Municipality of Whistler (applicant), District of Squamish, Village of Pemberton, and Lil’Wat Nation. As is typical with electric vehicle charging networks, the charging stations will be owned and operated by the local governments and First Nations in which they are installed. The project works include: - approximately 28 dual-port Level-2 electric vehicle charging stations; - approximately 13 direct-current fast-charging (DCFC) electric vehicle charging stations; - electrical conduit, cabling, transformers, electrical panels, kiosks, circuit breakers, and other associated electrical infrastructure; - and site work, access roads/paths, mechanical, electrical, control/monitoring, signage, and other related works and appurtenances.",Canada,British Columbia,Unknown,CAD,2975742.0,2214934.04286,"Hotel, Telecommunications, Electric Vehicles (Evs), Road, Automotive, Government",Unknown,True,False,Unknown,2023-08-04,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
153,Various County and Township Roads - Crack Sealing Services,"Crack Sealing Services for Various County and Township Roads. Dufferin County: Dufferin County Road 5 (1.5km), from the East-West Garafraxa Townline to curve before 10th Line in the Township of East Garafraxa. Dufferin County Road 11 (12.1km), from Dufferin County Road 109 to 20 Sideroad in the Township of Amaranth. Dufferin County Road 11 (1.1km), from 30 Sideroad to King s Highway 89 in the Township of Amaranth. Dufferin County Road 15 (4.7km), from 50m east of driveway 401256 to Dufferin C...",Canada,Ontario,Orangeville,CAD,229400.0,170749.302,"Road, Government, Commercial",Unknown,True,False,Unknown,2023-09-08,publish_date,DODGE,https://www.construction.com/projects/dr-202300227428-various-county-and-township-roads-crack-sealing-services,0
154,Various 2020 Rural Road Rehabilitations,"The project consists of rehabilitating approximately 30km of existing Provincial-owned rural road infrastructure on and around routes 70-13, 81-1, 320-33, 340, and 450. The scope of the project involves repaving eleven (11) sections of six (6) asphalt roads deemed to be in poor condition. This will entail levelling existing asphalt prior to laying new asphalt as well as replacing damaged guide-rails, road shouldering, and highway signposts where necessary. The scope of the project also includes the replacement of drainage culverts where necessary and the removal of overgrown brush in some areas to maintain visibility.  The project aims to improve the quality of the road network. The project will benefit the community by increasing access to road infrastructure.",Canada,Newfoundland and Labrador,Unknown,CAD,8740000.0,8740000.0,"Road, Government",Unknown,True,False,Unknown,2020-06-26,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
155,Construction of a concrete sidewalk on the South Service Road,Construction of a concrete sidewalk on the South Service Road in Burlington to provide sidewalks in the employment areas. This will help facilitate public transit in the prosperity corridor by providing safe curbside access for the public to enable transit expansion.,Canada,Ontario,Unknown,CAD,850000.0,654803.45,"Cement, Car Parking, Road, Government",Unknown,True,False,Unknown,2017-07-10,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
156,Wastewater Lagoon Desludging,Wastewater Lagoon Desludging,Canada,New Brunswick,Cambridge-Narrows,CAD,230178.0,171328.39074,"Water Supply And Storage, Government, Commercial, Waste Processing And Treatment",Unknown,True,False,Unknown,2024-04-03,publish_date,DODGE,https://www.construction.com/projects/dr-202400023661-wastewater-lagoon-desludging,0
157,Major Road Network Expansion,"New funding for expansion of the Major Road Network (the first significant expansion of the MRN since 1999). $52 million of new funding over 3 years for MRN upgrades to improve safety, fix traffic bottlenecks. $32.5 million of new funding over 3 years for municipalities to make MRN overpasses, retaining walls, and bridges safer and more earthquake-proof. MRN to be expanded by 237 lane-km by end of 2018.",Canada,British Columbia,Unknown,CAD,52000000.0,40058564.0,"Road, Government",Unknown,True,False,Unknown,2017-01-01,project_start_date,TransLink,https://www.translink.ca/-/media/translink/documents/plans-and-projects/ten-year-investment-plan/vision/phase1progress_final.pdf,0
158,Steel Gas Main Replacement,"The work includes approximately: 50 metres of 8-inch PE gas main 255 meters of 4-inch PE gas main 180 meters of 2-inch PE gas main Associated services and gas main connections Anode bank and cathodic protection device installations at various locations Associated asphalt, sod and concrete restoration",Canada,Ontario,Kingston,CAD,597399.0,476500.974773999,"Chemical (Industrial), Road, Steel, Cement, Government, Oil And Gas, Metal, Commercial, Manufacturing (Industrial)",Unknown,True,False,Unknown,2021-05-06,publish_date,DODGE,https://www.construction.com/projects/dr-202100580961-steel-gas-main-replacement,0
160,St. Joseph Drain,"Drain Rehabilitation of St Joseph Drain (Phase 1), consisting of approximately 1.6km of reconstruction including nine through dike culvert installations in Sections 31-2-1E and 32-2-1E in the Municipality of Montcalm.",Canada,Manitoba,Winnipeg,CAD,347360.0,258550.4688,"Water Supply And Storage, Government, Waste Processing And Treatment, Commercial",Unknown,True,False,Unknown,2023-10-11,publish_date,DODGE,https://www.construction.com/projects/dr-202300233814-st-joseph-drain,0
161,P2/2021 Well Connection,City of Rivi re-Rouge - #2024-06 - Connection of the new P2/2021 well in Rivi re-Rouge.,Canada,Quebec,Riviere-Rouge,CAD,299999.0,223298.25567,"Government, Waste Processing And Treatment, Commercial, Water Supply And Storage",Unknown,True,False,Unknown,2024-10-17,publish_date,DODGE,https://www.construction.com/projects/dr-202400345193-p22021-well-connection,0
162,Eastern Passage Apartments,"A proposed development of two 4-storey multiple-dwelling buildings. Total number of units not specified, but each building have a maximum of 60 units.",Canada,Nova Scotia,Eastern Passage,CAD,9999999.0,7443299.25567,"Commercial, Residential, Manufacturing (Industrial)",Unknown,False,False,Unknown,2024-02-13,publish_date,DODGE,https://www.construction.com/projects/dr-201600613483-eastern-passage-apartments,0
163,Water Treatment & Supply Rate Increases,"The recommended increases are in response to rising inflation and operating costs, aging critical infrastructure and rapid growth in both Calgary and the surrounding region.",Canada,Unknown,Calgary,CAD,0.0,0.0,"Water Supply And Storage, Hydro, Residential, Government",Unknown,True,False,Unknown,2025-01-01,project_start_date,City of Calgary,https://www.calgary.ca/content/dam/www/cfod/finance/documents/plans-budgets-and-financial-reports/2025/recommended-investments.pdf,0
164,Ashcroft - No 1. Lift Station Replacement,"The project will increase the capacity to manage wastewater by replacing the existing #1 lift station in the Village of Ashcroft. The project will construct a new duplex pump lift station and will include design that will reduce worker safety concerns. The project works include: - mobilization and demobilization - installation of a deep wet well - installation of two submersible pumps with variable frequency drives; - installation of above ground valve enclosure including plug valves, check valves, air release valve and flow meter; - double block and bleed arrangement; - installation of level transmitters and float switches with alarms; - electrical connection; - relocation of existing generator; - related civil, mechanical and electrical works; and, - related works.",Canada,British Columbia,Unknown,CAD,1380000.0,1100723.88,"Water Supply And Storage, Government",Unknown,True,False,Unknown,2021-09-15,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
165,2022 Capital Sidewalk Construction,2022 Capital Sidewalk Construction,Canada,Ontario,Saugeen Shores,CAD,126831.0,97424.852157,"Car Parking, Government, Automotive, Commercial",Unknown,True,False,Unknown,2022-05-05,publish_date,DODGE,https://www.construction.com/projects/dr-202200578291-2022-capital-sidewalk-construction,0
166,Bridge Rehabilitation and Other Work,"The scope of work for this project includes, but is not limited to, the following: Traffic accommodation for bridge and roadway construction Partial and full depth concrete repairs Reconstruction of east bridge combination barrier and deck overhang Reconstruction of west traffic separation barrier Supply and installation of new bridgerail Remove and dispose of ACP on roof slabs Partial demolition of roof slabs Installation of roof slab support system Replace roof slab Filling gullies at abutm...",Canada,Alberta,Edmonton,CAD,10768468.0,8015293.78644,"Bridge, Cement, Car Parking, Road, Automotive, Commercial",Unknown,True,False,Unknown,2024-04-11,publish_date,DODGE,https://www.construction.com/projects/dr-202300462210-bridge-rehabilitation-and-other-work,0
167,2023-27 Active Transportation - West,"This project consists of construction of paved shoulders for approximately 14.943 kilometers across central/western Prince Edward Island to improve safety for pedestrians and cyclists. The scope of work will include cold planning the outside wheel path of the existing roadway and approximately 1.0-1.5 meters of the existing granular shoulder. This section would then be filled with asphalt base (55mm). The entire road surface would then be overlaid with a thin lift of asphalt seal (45mm) to ensure proper water drainage and a smooth transition. The aim of the project is to reduce transportation emissions and encourage more walking/cycling by constructing safer active transportatoin corridors. The Department of Transportation and Infrastructure with the support of the Province is committed to improving active transpiration across the province to reduce transportation emissions while encouraging more walking, cycling and community transit. Among the priorities of our Department we have been working hard in developing a plan to address active transportation while working with federal partners.",Canada,Prince Edward Island,Unknown,CAD,4168836.0,3102989.69988,"Water Supply And Storage, Road, Waste Processing And Treatment, Government",Unknown,True,False,Unknown,2023-08-22,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
168,Le Haut Corbusier Condos Building 19,No Description,Canada,Quebec,Laval,CAD,4999999.0,3988129.20237399,"Commercial, Residential, Manufacturing (Industrial)",Unknown,False,False,Unknown,2021-06-07,publish_date,DODGE,https://www.construction.com/projects/dr-201900614261-le-haut-corbusier-condos-building-19,0
169,Arrowsmith Ave Residential Dwelling,single detached dwelling - integral garage - brick - demolition of existing structure - HVAC - concrete - paving - electrical - foundation - heating - plumbing - heat generation and air distribution- Masonry - Mechanical - Windows - Doors - Insulation - Site development,Canada,Ontario,Toronto,CAD,4999999.0,3840734.231853,"Commercial, Cement, Power Generation (Ccgt), Residential, Car Parking, Automotive, Manufacturing (Industrial)",Unknown,True,False,Unknown,2022-09-02,publish_date,DODGE,https://www.construction.com/projects/dr-201800821166-arrowsmith-ave-residential-dwelling,0
170,Subdivision Detached Houses Phase 2 (16 Units),16 single detached houses - roads,Canada,Ontario,Huntsville,CAD,4999999.0,3988129.20237399,"Residential, Road, Commercial, Manufacturing (Industrial)",Unknown,True,False,Unknown,2021-12-08,publish_date,DODGE,https://www.construction.com/projects/dr-201800515897-subdivision-detached-houses-phase-2-16-units,0
171,J-Block Renovations,"Durham College - J Block, JW Wing & G Wing Renovations | Oshawa, ON",Canada,Ontario,Oshawa,CAD,2999999.0,2392877.20237399,"Education, Commercial",Unknown,False,False,Unknown,2021-12-30,publish_date,DODGE,https://www.construction.com/projects/dr-202100858733-j-block-renovations,0
172,WHA Passive House Employee Apartments,"The Whistler Housing Authority wishes to retain the services of a qualified Construction Manager to work withthe Housing Authority, its Architect and Consultants for the construction of a 24 unit employee housingApartment Building constructed to Passive House standards at 1020 Legacy Way, Whistler, BC.The intention is the building will be Passive House certified upon completion.",Canada,British Columbia,Whistler,CAD,7500000.0,5982195.0,"Commercial, Residential, Manufacturing (Industrial)",Unknown,False,False,Unknown,2021-10-04,publish_date,DODGE,https://www.construction.com/projects/dr-201800555597-wha-passive-house-employee-apartments,0
173,Accessible Bus Stop Upgrades,"Upgrading accessibility to 20 bus stops, including, shelters, pads, sidewalks and pararamps. It also includes additional stop information and map panels. Purchase MT Trackless type tractor with sweeper for snow removal.",Canada,Alberta,Unknown,CAD,335000.0,335000.0,"Hospital, Government",Unknown,True,False,Unknown,2017-08-01,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
174,Water Main and Sanitary Sewer Main Projects,Supply and Delivery of Pipes and Fittings for Water Main and Sanitary Sewer Main Projects,Canada,British Columbia,Surrey,CAD,500000.0,384073.5,"Water Supply And Storage, Waste Processing And Treatment, Government, Commercial",Unknown,True,False,Unknown,2022-03-21,publish_date,DODGE,https://www.construction.com/projects/dr-202100856975-water-main-and-sanitary-sewer-main-projects,0
175,School Ventilation and Building Controls,HVAC and controls installation/replacement to an indoor location to address air quality issues. Installation of new HVAC system with energy recovery ventilators (ERVs) in student learning areas. Replacement of existing HVAC units and ERVs in student common areas.,Canada,Ontario,Unknown,CAD,3551500.0,2728074.0705,"Education, Commercial, Government",Unknown,True,False,Unknown,2022-01-31,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
176,Reserved lane - Talbot zone,"This project involves implementing a multimodal set-up on Talbot Boulevard, including a reserved lane for buses.",Canada,Quebec,Unknown,CAD,3000000.0,2264475.0,"Road, Government",Unknown,True,False,Unknown,2016-04-01,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
177,Prefontaine - Rouville - Adam St Sewer and Road Improvement,"Sewer, water pipe and road works in rue Prefontaine, rue De Rouville at rue Adam",Canada,Quebec,Montreal,CAD,2999999.0,2392877.20237399,"Water Supply And Storage, Road, Waste Processing And Treatment, Government, Commercial",Unknown,True,False,Unknown,2021-10-07,publish_date,DODGE,https://www.construction.com/projects/dr-202000770793-prefontaine-rouville-adam-st-sewer-and-road-improvement,0
178,Real Martin Drive Multi-User Trail,The Contractor is to construct a Multi-User asphalt Trail along the hill near Real Martin Drive,Canada,Alberta,Fort Mcmurray,CAD,1139982.0,909279.282732,"Commercial, Road, Mass Transit, Government, Rail",Unknown,True,False,Unknown,2021-04-30,publish_date,DODGE,https://www.construction.com/projects/dr-202100550453-real-martin-drive-multi-user-trail,0
179,HWY 20 Gantry P-13518 P-13518A & P-13518B Repair,No Description,Canada,Quebec,Saint-Lambert,CAD,2835000.0,2110175.55,"Bridge, Road, Commercial",Unknown,True,False,Unknown,2023-05-30,publish_date,DODGE,https://www.construction.com/projects/dr-202300091390-hwy-20-gantry-p-13518-p-13518a-p-13518b-repair,0
180,Tsiigehtchic Water and Sewage Services,Procurement Shared Services is requesting tenders to establish a Non-Exclusive Standing Offer Agreement on behalf of the Department of Infrastructure for the provision of Water and Sewage Services.,Canada,Northwest Territories,Tsiigehtchic,CAD,142300.0,105918.159,"Water Supply And Storage, Waste Processing And Treatment, Government, Commercial",Unknown,True,False,Unknown,2024-06-26,publish_date,DODGE,https://www.construction.com/projects/dr-202400182666-tsiigehtchic-water-and-sewage-services,0
181,Scenario-Based Leadership Training for the United Nations,This project aims to increase the effectiveness of training on peacekeeping for United Nations (UN) heads of mission so that they are better equipped to manage contemporary crises  lead teams and effectively deliver the mandate of the United Nations. By modernizing and enhancing existing training scenarios to incorporate new  more relevant issues and situations faced by UN peacekeeping missions  the project is directly assisting heads of mission in responding to needs on the field.  Project activities include: (1) designing  developing and piloting eight real-life peacekeeping scenarios; (2) publishing four papers on leadership development and training; and (3) validating all scenarios by an expert advisory group.,Canada,Unknown,Unknown,USD,444521.0,444521.0,"Commercial, Forest Products And Packaging, Rail, Government",Unknown,False,False,Unknown,2018-01-17,extracted_timestamp,Quebec,https://w05.international.gc.ca/projectbrowser-banqueprojets/project-projet/details/P005446001,0
182,Two Short-Span Bridges,Construction of a single-span 21-metre-long x 8.5-metre-wide Precast Concrete and Steel Bridge in accordance with the requirements of Sheets 1 to 5 inclusive of Bridge Plan No. RM01701 (Olson Bridge). Construction of a three-span 30-metre-long x 8.5-metre-wide Precast Concrete and Steel Bridge in accordance with the requirements of Sheets 1 to 8 inclusive of Bridge Plan No. RM01702 (Jensen Bridge). This Contract shall include the following Work: Location of all Utilities; Road closure barrica...,Canada,Saskatchewan,Val Marie,CAD,1775021.0,1321201.38093,"Bridge, Cement, Power Transmission, Road, Steel, Government, Metal, Commercial, Power Generation (Ccgt)",Unknown,True,False,Unknown,2023-02-09,publish_date,DODGE,https://www.construction.com/projects/dr-202300008738-two-short-span-bridges,0
183,Town of Trenton - Trenton Park Redevelopment,"The project consists of the redevelopment of the Town’s municipal park such that core assets and amenities of this facility are developed to be universally accessible and in an age-friendly way to ensure wide usage and participation by all socio-economic demographics within our community. The scope of work includes:  an accessible naturalized playground that will be the centre piece to the region, a new splash pad, upgrades and complete renovations to washroom and change facilities. Overhaul to the existing pool, concrete deck and pool office. Removal of old mini golf and renovation to picnic area. Additional picnic areas to be created and landscaped. Addition of new picnic tables, bike racks, waste/recycling stations and benches throughout the park. Parking areas and entrances to and from to be refreshed and expanded to accommodate increased traffic. All trails to be renovated. Canteen to be renovated and new fixtures installed. Additional storage building to be constructed and fenced dog park. Bridges and fishing dock to be renovated at both ponds and lake and signage. Also included is 300 m or sanitary sewer. The project aims to be the largest population health initiative for our region. The core assets and amenities of this facility are being developed to be universally accessible and in an age-friendly way to ensure wide usage and participation by all socio-economic demographics within our community. It is an incredible health and wellness opportunity for Northern Nova Scotia which will create better in-roads to improved mental, physical, social, and spiritual health while simultaneously driving positive economic growth and boosting visitors to the area. This is an important grass-roots health care initiative that addresses our changing social values, allowing for meaningful participation of the community to take care of its members as a whole.",Canada,Nova Scotia,Unknown,CAD,3800445.22,3800445.22,"Water Supply And Storage, Cement, Road, Commercial, Biomass, Waste Processing And Treatment, Car Parking, Government, Residential",Unknown,False,False,Unknown,2020-08-24,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
184,Courtyard Upgrades,Tender for Courtyard Upgrades,Canada,Ontario,Milton,CAD,2999999.0,2232989.25567,"Government, Commercial, Manufacturing (Industrial)",Unknown,False,False,Unknown,2023-06-14,publish_date,DODGE,https://www.construction.com/projects/dr-202100549342-courtyard-upgrades,0
185,Territorial Courthouse Structural & Roof Renovation,Former territorial courthouse structural & roof rehabilitation - klondike national historic site,Canada,Yukon,Yukon,CAD,5000000.0,3840735.0,"Government, Commercial, Manufacturing (Industrial)",Unknown,False,False,Unknown,2022-01-25,publish_date,DODGE,https://www.construction.com/projects/dr-202100515341-territorial-courthouse-structural-roof-renovation,0
186,Affordable housing on Sydney,22 units geared towards persons with disabilities and seniors.,Canada,Ontario,Unknown,CAD,2640000.0,2037493.92,"Commercial, Road, Government, Residential",Unknown,True,False,Unknown,2018-06-01,extracted_timestamp,Ontario Builds,Missing URL,0
187,"Water Tower Replacement serving the villages of Morrisburg and Iroquois approximately 2,200 households","The results of an updated asset condition report on two waters towers identified as end of life assets were that both towers were structurally sounds but required some rehabilitation work, including steel work, relining of the bowls and new coatings internally and externally. The scope of this project involves completion of the necessary steel work to begin the rehabilitation of the Morrisburg and Iroquois water tower.",Canada,Ontario,Unknown,CAD,2000000.0,2000000.0,"Water Supply And Storage, Steel, Metal, Government",Unknown,True,False,Unknown,2021-02-22,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
188,Argyle Espace De Vie,No Description,Canada,Quebec,Verdun,CAD,14999999.0,11964389.202374,"Residential, Commercial, Manufacturing (Industrial)",Unknown,False,False,Unknown,2021-08-16,publish_date,DODGE,https://www.construction.com/projects/dr-201900637518-argyle-espace-de-vie,0
189,High-Rise Residential Building and Church Facility,"Construction of a high-rise residential building and a newchurch facility for the West Burnaby United Church at 6050Sussex Avenue, as well as an infill, market rental projectcomprised of a high-rise towerat 4769 Hazel Street andtownhomes at 4758 Grange Stree",Canada,British Columbia,Burnaby,CAD,25000000.0,39881299.202374,"Commercial, Residential, Road, Manufacturing (Industrial)",Unknown,True,False,Unknown,2021-05-07,publish_date,DODGE,https://www.construction.com/projects/dr-201900530522-high-rise-residential-building-and-church-facility,0
190,Renovation of Town Hall,"The project will renovate the Town Hall in Aylmer, Ontario. The work will involve renovating the addition to enlarge council chambers and several private offices, retrofitting the main floor and upgrading the building infrastructure including HVAC, electrical, and data connectivity systems.",Canada,Ontario,Unknown,CAD,107151.0,107151.0,"Commercial, Government",Unknown,False,False,Unknown,2021-12-27,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
191,Vallée-des-Rivières - Sewer system - fiberglass cover,"This project consists of laying an internal layer of fiberglass inside the sewer pipes over a distance of 2,154 meters to prevent water infiltration and possible breakage which will be beneficial to the environment and long-term cost savings for the municipality.",Canada,New Brunswick,Unknown,CAD,644046.0,479382.75918,"Water Supply And Storage, Waste Processing And Treatment, Government",Unknown,True,False,Unknown,2024-06-04,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
